pair_id,source_shard,sample_id,original_side,zoom_band,k_start,k_end,available,full_height,signed_shift_start,latent_shift,latent_band,in_balanced_subset,content_asymmetry,m_top_pre_A,m_top_pre_B,m_top_control_A,m_top_control_B,m_top_treatment_A,m_top_treatment_B,m_bot_pre_A,m_bot_pre_B,m_bot_control_A,m_bot_control_B,m_bot_treatment_A,m_bot_treatment_B,f_top_pre_A,f_top_pre_B,f_top_control_A,f_top_control_B,f_top_treatment_A,f_top_treatment_B,f_bot_pre_A,f_bot_pre_B,f_bot_control_A,f_bot_control_B,f_bot_treatment_A,f_bot_treatment_B,i_top_C0/T0,i_top_C0/T1,i_top_C1/T0,i_top_C1/T1,i_bot_C0/T0,i_bot_C0/T1,i_bot_C1/T0,i_bot_C1/T1,i_g_C0/T0,i_g_C0/T1,i_g_C1/T0,i_g_C1/T1
452,data/1_2024/shard-000477.tar,4266503,END,mild,15,70,85,341,-27.5,1.71875,lt2,True,0.00098825999999999992,0.0023206323385238647,0.0023206323385238647,0.0015091150999069214,0.0015091150999069214,0.0028898715972900391,0.0028898715972900391,-0.0019814670085906982,-0.0019814670085906982,-0.0011861324310302734,-0.0011861324310302734,-0.0014697462320327759,-0.0014697462320327759,0,0,0,0,0,0,0,0,0,0,0,0,0.0013807564973831177,0.0013807564973831177,0.0013807564973831177,0.0013807564973831177,-0.00028361380100250244,-0.00028361380100250244,-0.00028361380100250244,-0.00028361380100250244,0.0016643702983856201,0.0016643702983856201,0.0016643702983856201,0.0016643702983856201
453,data/1_2024/shard-000477.tar,4269375,START,mild,21,85,106,362,-32,2,2to4,False,0.013926335,0.0060775503516197205,0.0060775503516197205,0.0062592998147010803,0.0062592998147010803,0.0058424621820449829,0.0058424621820449829,0.0018462091684341431,0.0018462091684341431,0.0023934841156005859,0.0023934841156005859,0.0015976354479789734,0.0015976354479789734,0,0,0,0,0,0,0,0,0,0,0,0,-0.00041683763265609741,-0.00041683763265609741,-0.00041683763265609741,-0.00041683763265609741,-0.00079584866762161255,-0.00079584866762161255,-0.00079584866762161255,-0.00079584866762161255,0.00037901103496551514,0.00037901103496551514,0.00037901103496551514,0.00037901103496551514
454,data/1_2024/shard-000477.tar,4274375,END,mild,14,92,106,362,-39,2.4375,2to4,False,0.022676937000000001,0.0031110495328903198,0.0031110495328903198,0.0040965825319290161,0.0040965825319290161,0.0047057569026947021,0.0047057569026947021,0.0079672485589981079,0.0079672485589981079,0.0072794258594512939,0.0072794258594512939,0.0090387165546417236,0.0090387165546417236,0,0,0,0,0,0,0,0,0,0,0,0,0.00060917437076568604,0.00060917437076568604,0.00060917437076568604,0.00060917437076568604,0.0017592906951904297,0.0017592906951904297,0.0017592906951904297,0.0017592906951904297,-0.0011501163244247437,-0.0011501163244247437,-0.0011501163244247437,-0.0011501163244247437
455,data/1_2024/shard-000477.tar,4288503,START,mild,7,78,85,341,-35.5,2.21875,2to4,False,0.010839603999999999,-0.00023260712623596191,-0.00023260712623596191,-0.0005825236439704895,-0.0005825236439704895,-0.00023826956748962402,-0.00023826956748962402,0.004121728241443634,0.004121728241443634,0.0039145797491073608,0.0039145797491073608,0.0048890188336372375,0.0048890188336372375,0,0,0,0,0,0,0,0,0,0,0,0,0.00034425407648086548,0.00034425407648086548,0.00034425407648086548,0.00034425407648086548,0.00097443908452987671,0.00097443908452987671,0.00097443908452987671,0.00097443908452987671,-0.00063018500804901123,-0.00063018500804901123,-0.00063018500804901123,-0.00063018500804901123
456,data/1_2024/shard-000477.tar,4290375,END,mild,18,89,107,363,-35.5,2.21875,2to4,True,0.0033359230000000002,-0.00063455104827880859,-0.00063455104827880859,-0.00057582557201385498,-0.00057582557201385498,-0.00018855929374694824,-0.00018855929374694824,0.0026998370885848999,0.0026998370885848999,0.0033963769674301147,0.0033963769674301147,0.0027592778205871582,0.0027592778205871582,0,0,0,0,0,0,0,0,0,0,0,0,0.00038726627826690674,0.00038726627826690674,0.00038726627826690674,0.00038726627826690674,-0.00063709914684295654,-0.00063709914684295654,-0.00063709914684295654,-0.00063709914684295654,0.0010243654251098633,0.0010243654251098633,0.0010243654251098633,0.0010243654251098633
457,data/1_2024/shard-000477.tar,4292375,END,mild,17,89,106,362,-36,2.25,2to4,True,0.0074918789999999999,-0.0003978535532951355,-0.0003978535532951355,-0.00070612132549285889,-0.00070612132549285889,-0.00016125291585922241,-0.00016125291585922241,0.0012462437152862549,0.0012462437152862549,0.001527637243270874,0.001527637243270874,0.0014642179012298584,0.0014642179012298584,0,0,0,0,0,0,0,0,0,0,0,0,0.00054486840963363647,0.00054486840963363647,0.00054486840963363647,0.00054486840963363647,-6.3419342041015625e-05,-6.3419342041015625e-05,-6.3419342041015625e-05,-6.3419342041015625e-05,0.0006082877516746521,0.0006082877516746521,0.0006082877516746521,0.0006082877516746521
458,data/1_2024/shard-000477.tar,4297503,END,mild,13,45,58,314,-16,1,lt2,True,0.0035222690000000002,-0.0062147006392478943,-0.0062147006392478943,-0.0051846206188201904,-0.0051846206188201904,-0.0056926161050796509,-0.0056926161050796509,0.0033233053982257843,0.0033233053982257843,0.002561613917350769,0.002561613917350769,0.0021261982619762421,0.0021261982619762421,0,0,0,0,0,0,0,0,0,0,0,0,-0.00050799548625946045,-0.00050799548625946045,-0.00050799548625946045,-0.00050799548625946045,-0.00043541565537452698,-0.00043541565537452698,-0.00043541565537452698,-0.00043541565537452698,-7.2579830884933472e-05,-7.2579830884933472e-05,-7.2579830884933472e-05,-7.2579830884933472e-05
459,data/1_2024/shard-000477.tar,4328375,END,medium,15,110,125,381,-47.5,2.96875,2to4,True,0.00050087299999999999,-0.00024233013391494751,-0.00024233013391494751,-0.00051009654998779297,-0.00051009654998779297,-0.00031326711177825928,-0.00031326711177825928,0.010322168469429016,0.010322168469429016,0.0092974379658699036,0.0092974379658699036,0.010148696601390839,0.010148696601390839,0,0,0,0,0,0,0,0,0,0,0,0,0.00019682943820953369,0.00019682943820953369,0.00019682943820953369,0.00019682943820953369,0.00085125863552093506,0.00085125863552093506,0.00085125863552093506,0.00085125863552093506,-0.00065442919731140137,-0.00065442919731140137,-0.00065442919731140137,-0.00065442919731140137
460,data/1_2024/shard-000477.tar,4330375,END,mild,18,92,110,366,-37,2.3125,2to4,False,0.023883931000000001,0.0011797621846199036,0.0011797621846199036,0.0011586099863052368,0.0011586099863052368,0.003019183874130249,0.003019183874130249,0.017323285341262817,0.017323285341262817,0.026300340890884399,0.026300340890884399,0.015977427363395691,0.015977427363395691,0,0,0,0,0,0,0,0,0,0,0,0,0.0018605738878250122,0.0018605738878250122,0.0018605738878250122,0.0018605738878250122,-0.010322913527488708,-0.010322913527488708,-0.010322913527488708,-0.010322913527488708,0.012183487415313721,0.012183487415313721,0.012183487415313721,0.012183487415313721
461,data/1_2024/shard-000477.tar,4331375,END,medium,25,164,189,445,-69.5,4.34375,ge4,False,0.0096385399999999993,0.0041694790124893188,0.0041694790124893188,0.0041758120059967041,0.0041758120059967041,0.0043012425303459167,0.0043012425303459167,0.017661876976490021,0.017661876976490021,0.022091232240200043,0.022091232240200043,0.015581801533699036,0.015581801533699036,0,0,0,0,0,0,0,0,0,0,0,0,0.00012543052434921265,0.00012543052434921265,0.00012543052434921265,0.00012543052434921265,-0.0065094307065010071,-0.0065094307065010071,-0.0065094307065010071,-0.0065094307065010071,0.0066348612308502197,0.0066348612308502197,0.0066348612308502197,0.0066348612308502197
462,data/1_2024/shard-000477.tar,4336375,END,medium,9,133,142,398,-62,3.875,2to4,False,0.0090857449999999992,0.00254087895154953,0.00254087895154953,0.0034835115075111389,0.0034835115075111389,0.0028231889009475708,0.0028231889009475708,0.0028724074363708496,0.0028724074363708496,0.0032882913947105408,0.0032882913947105408,0.0013404414057731628,0.0013404414057731628,0,0,0,0,0,0,0,0,0,0,0,0,-0.00066032260656356812,-0.00066032260656356812,-0.00066032260656356812,-0.00066032260656356812,-0.0019478499889373779,-0.0019478499889373779,-0.0019478499889373779,-0.0019478499889373779,0.0012875273823738098,0.0012875273823738098,0.0012875273823738098,0.0012875273823738098
463,data/1_2024/shard-000477.tar,4337503,END,mild,15,91,106,362,-38,2.375,2to4,True,0.0060001610000000004,-6.751716136932373e-05,-6.751716136932373e-05,0.0016082674264907837,0.0016082674264907837,0.0014849603176116943,0.0014849603176116943,0.0088132768869400024,0.0088132768869400024,0.0071843713521957397,0.0071843713521957397,0.010017380118370056,0.010017380118370056,0,0,0,0,0,0,0,0,0,0,0,0,-0.00012330710887908936,-0.00012330710887908936,-0.00012330710887908936,-0.00012330710887908936,0.0028330087661743164,0.0028330087661743164,0.0028330087661743164,0.0028330087661743164,-0.0029563158750534058,-0.0029563158750534058,-0.0029563158750534058,-0.0029563158750534058
464,data/1_2024/shard-000477.tar,4349503,START,mild,4,102,106,362,-49,3.0625,2to4,True,0.0082623139999999998,-0.0011030957102775574,-0.0011030957102775574,-0.00039125233888626099,-0.00039125233888626099,-0.00018996000289916992,-0.00018996000289916992,0.0018087700009346008,0.0018087700009346008,0.0015629082918167114,0.0015629082918167114,0.0014439001679420471,0.0014439001679420471,0,0,0,0,0,0,0,0,0,0,0,0,0.00020129233598709106,0.00020129233598709106,0.00020129233598709106,0.00020129233598709106,-0.00011900812387466431,-0.00011900812387466431,-0.00011900812387466431,-0.00011900812387466431,0.00032030045986175537,0.00032030045986175537,0.00032030045986175537,0.00032030045986175537
465,data/1_2024/shard-000477.tar,4357375,START,medium,25,135,160,416,-55,3.4375,2to4,False,0.020735092,0.0037546530365943909,0.0037546530365943909,0.0040477067232131958,0.0040477067232131958,0.0040128007531166077,0.0040128007531166077,0.020307570695877075,0.020307570695877075,0.021994203329086304,0.021994203329086304,0.020688936114311218,0.020688936114311218,0,0,0,0,0,0,0,0,0,0,0,0,-3.4905970096588135e-05,-3.4905970096588135e-05,-3.4905970096588135e-05,-3.4905970096588135e-05,-0.0013052672147750854,-0.0013052672147750854,-0.0013052672147750854,-0.0013052672147750854,0.0012703612446784973,0.0012703612446784973,0.0012703612446784973,0.0012703612446784973
466,data/1_2024/shard-000477.tar,4365375,END,mild,20,86,106,362,-33,2.0625,2to4,True,0.0032131450000000002,0.00016839802265167236,0.0001737251877784729,0.00079071521759033203,0.00081308931112289429,-0.00025994330644607544,-0.00024852901697158813,0.0061050280928611755,0.0060885027050971985,0.0053351670503616333,0.0054267868399620056,0.0063080117106437683,0.0062905773520469666,0,3.2633543014526367e-06,0,8.1136822700500488e-06,-7.8231096267700195e-07,0,0,-1.6495585441589355e-05,-5.4657459259033203e-05,0,0,-1.7434358596801758e-05,-0.0010498762130737305,-0.0010392442345619202,-0.0010641366243362427,-0.0010535046458244324,0.00091818720102310181,0.00091818720102310181,0.0008812248706817627,0.0008812248706817627,-0.0019680634140968323,-0.001957431435585022,-0.0019453614950180054,-0.0019347295165061951
467,data/1_2024/shard-000477.tar,4375375,END,mild,13,64,77,333,-25.5,1.59375,lt2,False,0.016919643000000002,0.0044374875724315643,0.0044374875724315643,0.0046439878642559052,0.0046439878642559052,0.005911901593208313,0.005911901593208313,0.0042520463466644287,0.0042520463466644287,0.0040490850806236267,0.0040490850806236267,0.001858636736869812,0.001858636736869812,0,0,0,0,0,0,0,0,0,0,0,0,0.0012679137289524078,0.0012679137289524078,0.0012679137289524078,0.0012679137289524078,-0.0021904483437538147,-0.0021904483437538147,-0.0021904483437538147,-0.0021904483437538147,0.0034583620727062225,0.0034583620727062225,0.0034583620727062225,0.0034583620727062225
468,data/1_2024/shard-000477.tar,4377375,START,medium,31,97,128,384,-33,2.0625,2to4,True,0.006213054,0.00016488134860992432,0.00016488134860992432,0.001010209321975708,0.001010209321975708,0.0007861405611038208,0.0007861405611038208,0.0048038214445114136,0.0048038214445114136,0.0055441409349441528,0.0055441409349441528,0.0052061080932617188,0.0052061080932617188,0,0,0,0,0,0,0,0,0,0,0,0,-0.00022406876087188721,-0.00022406876087188721,-0.00022406876087188721,-0.00022406876087188721,-0.00033803284168243408,-0.00033803284168243408,-0.00033803284168243408,-0.00033803284168243408,0.00011396408081054688,0.00011396408081054688,0.00011396408081054688,0.00011396408081054688
469,data/1_2024/shard-000477.tar,4399375,END,medium,28,100,128,384,-36,2.25,2to4,False,0.010618657,0.00055268406867980957,0.00055268406867980957,0.00065086781978607178,0.00065086781978607178,0.0001074671745300293,0.0001074671745300293,0.0073213875293731689,0.0073213875293731689,0.0075653791427612305,0.0075653791427612305,0.0057452619075775146,0.0057452619075775146,0,0,0,0,0,0,0,0,0,0,0,0,-0.00054340064525604248,-0.00054340064525604248,-0.00054340064525604248,-0.00054340064525604248,-0.0018201172351837158,-0.0018201172351837158,-0.0018201172351837158,-0.0018201172351837158,0.0012767165899276733,0.0012767165899276733,0.0012767165899276733,0.0012767165899276733
470,data/1_2024/shard-000477.tar,4400503,START,medium,21,95,116,372,-37,2.3125,2to4,True,0.0054781140000000001,0.0025380328297615051,0.0025380328297615051,0.0018659010529518127,0.0018659010529518127,0.002383016049861908,0.002383016049861908,0.0053993239998817444,0.0053993239998817444,0.0053051859140396118,0.0053051859140396118,0.0048003494739532471,0.0048003494739532471,0,0,0,0,0,0,0,0,0,0,0,0,0.00051711499691009521,0.00051711499691009521,0.00051711499691009521,0.00051711499691009521,-0.00050483644008636475,-0.00050483644008636475,-0.00050483644008636475,-0.00050483644008636475,0.00102195143699646,0.00102195143699646,0.00102195143699646,0.00102195143699646
471,data/1_2024/shard-000477.tar,4401503,START,mild,26,85,111,367,-29.5,1.84375,lt2,False,0.010156422999999999,0.0019931793212890625,0.0019931793212890625,0.0021906197071075439,0.0021906197071075439,0.0025019049644470215,0.0025019049644470215,-0.0020302087068557739,-0.0020302087068557739,-0.0015048235654830933,-0.0015048235654830933,-0.0013014376163482666,-0.0013014376163482666,0,0,0,0,0,0,0,0,0,0,0,0,0.00031128525733947754,0.00031128525733947754,0.00031128525733947754,0.00031128525733947754,0.00020338594913482666,0.00020338594913482666,0.00020338594913482666,0.00020338594913482666,0.00010789930820465088,0.00010789930820465088,0.00010789930820465088,0.00010789930820465088
472,data/1_2024/shard-000477.tar,4402503,END,medium,51,108,159,415,-28.5,1.78125,lt2,False,0.012628077999999999,0.0014673173427581787,0.0014673173427581787,0.0010271891951560974,0.0010271891951560974,0.0010469704866409302,0.0010469704866409302,-0.0012820065021514893,-0.0012820065021514893,-0.0010413229465484619,-0.0010413229465484619,-0.0010202080011367798,-0.0010202080011367798,0,0,0,0,0,0,0,0,0,0,0,0,1.9781291484832764e-05,1.9781291484832764e-05,1.9781291484832764e-05,1.9781291484832764e-05,2.1114945411682129e-05,2.1114945411682129e-05,2.1114945411682129e-05,2.1114945411682129e-05,-1.3336539268493652e-06,-1.3336539268493652e-06,-1.3336539268493652e-06,-1.3336539268493652e-06
473,data/1_2024/shard-000477.tar,4408503,END,medium,7,112,119,375,-52.5,3.28125,2to4,False,0.01164335,-0.0013182833790779114,-0.0013182833790779114,-0.0012775808572769165,-0.0012775808572769165,-0.0016443431377410889,-0.0016443431377410889,0.0010180622339248657,0.0010180622339248657,0.001115553081035614,0.001115553081035614,0.001175418496131897,0.001175418496131897,0,0,0,0,0,0,0,0,0,0,0,0,-0.00036676228046417236,-0.00036676228046417236,-0.00036676228046417236,-0.00036676228046417236,5.9865415096282959e-05,5.9865415096282959e-05,5.9865415096282959e-05,5.9865415096282959e-05,-0.00042662769556045532,-0.00042662769556045532,-0.00042662769556045532,-0.00042662769556045532
474,data/1_2024/shard-000477.tar,4417375,START,mild,7,99,106,362,-46,2.875,2to4,True,0.0018866810000000001,0.0045821070671081543,0.0045821070671081543,0.0038969367742538452,0.0038969367742538452,0.0049257278442382812,0.0049257278442382812,0.011085376143455505,0.011085376143455505,0.011668935418128967,0.011668935418128967,0.010635480284690857,0.010635480284690857,0,0,0,0,0,0,0,0,0,0,0,0,0.001028791069984436,0.001028791069984436,0.001028791069984436,0.001028791069984436,-0.0010334551334381104,-0.0010334551334381104,-0.0010334551334381104,-0.0010334551334381104,0.0020622462034225464,0.0020622462034225464,0.0020622462034225464,0.0020622462034225464
475,data/1_2024/shard-000477.tar,4458503,START,mild,6,100,106,362,-47,2.9375,2to4,False,0.017508611,0.0035890787839889526,0.0035890787839889526,0.0032997727394104004,0.0032997727394104004,0.0042595863342285156,0.0042595863342285156,0.00067148357629776001,0.00067148357629776001,0.00016726553440093994,0.00016726553440093994,0.00065077096223831177,0.00065077096223831177,0,0,0,0,0,0,0,0,0,0,0,0,0.00095981359481811523,0.00095981359481811523,0.00095981359481811523,0.00095981359481811523,0.00048350542783737183,0.00048350542783737183,0.00048350542783737183,0.00048350542783737183,0.00047630816698074341,0.00047630816698074341,0.00047630816698074341,0.00047630816698074341
476,data/1_2024/shard-000477.tar,4484375,END,medium,7,122,129,385,-57.5,3.59375,2to4,True,0.0056081710000000003,-0.00011261552572250366,-0.00011261552572250366,0.00043386965990066528,0.00043386965990066528,0.00047326087951660156,0.00047326087951660156,0.010982602834701538,0.010982602834701538,0.012950100004673004,0.012950100004673004,0.0066236257553100586,0.0066236257553100586,0,0,0,0,0,0,0,0,0,0,0,0,3.9391219615936279e-05,3.9391219615936279e-05,3.9391219615936279e-05,3.9391219615936279e-05,-0.0063264742493629456,-0.0063264742493629456,-0.0063264742493629456,-0.0063264742493629456,0.0063658654689788818,0.0063658654689788818,0.0063658654689788818,0.0063658654689788818
477,data/1_2024/shard-000477.tar,4499503,START,mild,1,61,62,318,-30,1.875,lt2,True,0.0057236630000000004,0.0011538565158843994,0.0011538565158843994,0.00095796585083007812,0.00095796585083007812,0.0014162063598632812,0.0014162063598632812,0.0031112134456634521,0.0031112134456634521,0.0033061504364013672,0.0033061504364013672,0.0038821548223495483,0.0038821548223495483,0,0,0,0,0,0,0,0,0,0,0,0,0.00045824050903320312,0.00045824050903320312,0.00045824050903320312,0.00045824050903320312,0.00057600438594818115,0.00057600438594818115,0.00057600438594818115,0.00057600438594818115,-0.00011776387691497803,-0.00011776387691497803,-0.00011776387691497803,-0.00011776387691497803
478,data/1_2024/shard-000477.tar,4554503,START,medium,17,174,191,447,-78.5,4.90625,ge4,False,0.02175653,0.00027377903461456299,0.00027377903461456299,-0.00067222118377685547,-0.00067222118377685547,0.00041949748992919922,0.00041949748992919922,0.007588505744934082,0.007588505744934082,0.010416314005851746,0.010416314005851746,0.0069558024406433105,0.0069558024406433105,0,0,0,0,0,0,0,0,0,0,0,0,0.0010917186737060547,0.0010917186737060547,0.0010917186737060547,0.0010917186737060547,-0.0034605115652084351,-0.0034605115652084351,-0.0034605115652084351,-0.0034605115652084351,0.0045522302389144897,0.0045522302389144897,0.0045522302389144897,0.0045522302389144897
