unit,cohort,sample_id,source_shard,target,orientation,zoom,latent_shift,norm_offset,pixel_shift,opp_na,strict_identity,PRE_L_CORRECT,PRE_L_IDENTITY,PRE_M_IDENTITY,PRE_M_OPPOSITE,PRE_M_SHUFFLED,PRE_S_OPPOSITE_relrms,PRE_best3,MID_L_CORRECT,MID_L_IDENTITY,MID_M_IDENTITY,MID_M_OPPOSITE,MID_M_SHUFFLED,MID_S_OPPOSITE_relrms,MID_best3,POST_L_CORRECT,POST_L_IDENTITY,POST_M_IDENTITY,POST_M_OPPOSITE,POST_M_SHUFFLED,POST_S_OPPOSITE_relrms,POST_best3
1863,camera,2976375,data/1_2024/shard-000477.tar,256x256,vertical,1.2655,1.312,0.3636,-21.0,0,0,0.674051,0.673665,-0.000387,-0.000678,-0.002335,0.041104,0.000,0.667857,0.673016,0.005159,0.000643,0.001451,0.028963,0.750,0.666612,0.672042,0.005430,0.001051,0.001515,0.030319,0.750
1864,camera,6827375,data/1_2024/shard-000477.tar,256x256,vertical,1.3035,4.781,0.0726,-76.5,0,0,0.608805,0.588990,-0.019815,-0.006878,-0.021971,0.154995,0.250,0.579210,0.590044,0.010834,0.005366,0.004049,0.085784,0.500,0.579427,0.592495,0.013068,0.005635,0.005123,0.081097,0.750
1865,camera,4274375,data/1_2024/shard-000477.tar,256x256,vertical,1.1891,2.438,0.8679,39.0,0,0,0.663022,0.670658,0.007637,0.010045,-0.000187,0.098073,0.750,0.658056,0.670890,0.012833,0.011053,-0.001151,0.086236,0.750,0.656751,0.670163,0.013412,0.012711,-0.000794,0.087532,1.000
1866,camera,6333375,data/1_2024/shard-000477.tar,256x256,vertical,1.1842,2.344,0.8641,37.5,0,0,0.634662,0.630932,-0.003730,0.001295,-0.001333,0.056042,0.000,0.632435,0.631684,-0.000751,0.002544,0.001173,0.050015,0.500,0.632895,0.630223,-0.002672,0.000255,-0.000058,0.050674,0.250
1867,camera,7894375,data/1_2024/shard-000477.tar,256x256,vertical,1.1875,3.031,0.0381,-48.5,0,0,0.790452,0.789546,-0.000905,0.003365,0.000578,0.098991,0.250,0.787333,0.789486,0.002153,0.001572,-0.000347,0.071636,0.500,0.786224,0.787725,0.001501,0.002113,0.000602,0.068871,0.500
1868,camera,4158375,data/1_2024/shard-000477.tar,256x256,vertical,1.1924,1.438,0.7130,23.0,0,0,0.451181,0.456093,0.004912,0.001458,0.001552,0.052074,0.500,0.450151,0.454174,0.004024,-0.001000,0.004579,0.030338,0.250,0.448807,0.453008,0.004200,-0.000620,0.005513,0.033093,0.250
1869,camera,3141375,data/1_2024/shard-000477.tar,256x256,horizontal,1.1541,1.094,0.7059,17.5,0,0,0.810823,0.816290,0.005467,0.004633,0.005056,0.062303,0.750,0.810390,0.816575,0.006185,0.004239,0.006506,0.060519,0.250,0.810158,0.815304,0.005146,0.003898,0.007248,0.062318,0.500
1870,camera,2702375,data/1_2024/shard-000477.tar,256x256,vertical,1.1676,0.156,0.5269,2.5,0,0,0.597960,0.598709,0.000748,-0.000020,0.000313,0.005905,0.000,0.596948,0.597470,0.000522,-0.000017,0.000023,0.005788,0.500,0.598714,0.599906,0.001192,0.000009,0.000631,0.005849,0.750
1871,camera,2098375,data/1_2024/shard-000477.tar,256x256,vertical,1.1180,0.438,0.3906,-7.0,0,0,0.391337,0.391724,0.000387,-0.000465,-0.001077,0.015579,0.250,0.391533,0.392539,0.001006,-0.000377,-0.001020,0.011746,0.250,0.392090,0.393001,0.000911,-0.000455,-0.000651,0.014704,0.500
1872,camera,6055375,data/1_2024/shard-000477.tar,256x256,horizontal,1.1891,2.250,0.1604,-36.0,0,0,0.461434,0.459371,-0.002063,-0.004423,-0.002051,0.052258,0.000,0.458773,0.457292,-0.001481,-0.004091,-0.003208,0.039303,0.000,0.459268,0.457961,-0.001307,-0.004754,-0.002309,0.039906,0.000
1873,camera,7864375,data/1_2024/shard-000477.tar,256x256,horizontal,1.1891,2.062,0.8113,33.0,0,0,0.404931,0.402555,-0.002376,0.000270,-0.000634,0.036435,0.000,0.405581,0.403689,-0.001892,-0.000448,-0.000725,0.024741,0.000,0.403827,0.402129,-0.001698,-0.000611,-0.001177,0.024456,0.250
1874,camera,2606375,data/1_2024/shard-000477.tar,256x256,horizontal,1.1180,1.875,0.0312,-30.0,0,0,0.638834,0.638058,-0.000776,-0.000424,-0.001624,0.045466,0.250,0.637565,0.637715,0.000150,0.000298,-0.000206,0.037506,0.250,0.639227,0.639603,0.000375,0.000392,0.000132,0.037472,0.750
1875,camera,1089375,data/1_2024/shard-000477.tar,256x256,horizontal,1.1875,1.469,0.2762,-23.5,0,0,0.833838,0.834683,0.000844,-0.000912,0.000684,0.070335,0.250,0.834113,0.835385,0.001272,-0.000592,0.003281,0.054853,0.250,0.831473,0.834159,0.002686,0.000342,0.004775,0.059544,0.500
1876,camera,5820375,data/1_2024/shard-000477.tar,256x256,horizontal,1.1891,0.938,0.6415,15.0,0,0,0.487518,0.482481,-0.005037,0.000106,0.004442,0.043119,0.000,0.485617,0.483308,-0.002309,0.001208,0.002843,0.040033,0.250,0.482908,0.482417,-0.000491,0.002312,0.004086,0.039409,0.500
1877,camera,5180375,data/1_2024/shard-000477.tar,256x256,vertical,1.1957,0.375,0.5545,6.0,0,0,0.629466,0.630033,0.000566,-0.000861,0.033457,0.013322,0.000,0.631208,0.632684,0.001475,-0.000731,0.024661,0.012362,0.000,0.633671,0.634889,0.001218,-0.000456,0.023107,0.011376,0.000
1878,camera,1855375,data/1_2024/shard-000477.tar,256x256,vertical,1.2624,2.812,0.2039,-45.0,0,0,0.738733,0.735105,-0.003628,-0.001293,0.002531,0.088858,0.000,0.733239,0.736078,0.002839,-0.000482,0.000415,0.036974,0.250,0.731130,0.735551,0.004421,0.000103,0.000553,0.039839,0.250
1879,camera,1297375,data/1_2024/shard-000477.tar,256x256,vertical,1.1842,0.094,0.5146,1.5,0,0,0.533328,0.533758,0.000429,-0.000061,0.000222,0.006065,0.000,0.534153,0.535589,0.001436,-0.000826,-0.000090,0.016925,0.000,0.534295,0.535263,0.000968,-0.000108,0.000400,0.005014,0.000
1880,camera,609375,data/1_2024/shard-000477.tar,256x256,vertical,1.1826,0.438,0.4314,-7.0,0,0,0.751542,0.752079,0.000537,-0.001022,-0.000296,0.020849,0.000,0.746458,0.749522,0.003064,0.000174,0.000189,0.014086,0.500,0.747183,0.749776,0.002592,-0.000123,0.000413,0.013837,0.250
1881,camera,159375,data/1_2024/shard-000477.tar,256x256,horizontal,1.1541,0.406,0.4235,-6.5,0,0,0.619347,0.622230,0.002882,-0.005190,-0.003482,0.042895,0.250,0.610282,0.623923,0.013640,0.000591,0.000410,0.021537,0.500,0.606634,0.621266,0.014632,0.000693,0.001247,0.023304,0.750
1882,camera,2727375,data/1_2024/shard-000477.tar,256x256,vertical,1.1250,1.938,0.0441,-31.0,0,0,0.897049,0.901981,0.004932,0.011845,0.027396,0.105875,0.500,0.898162,0.903060,0.004898,0.010449,0.014530,0.082405,1.000,0.897886,0.902689,0.004803,0.011789,0.014647,0.084899,0.750
1883,camera,1995375,data/1_2024/shard-000477.tar,256x256,vertical,1.3419,4.281,0.1659,-68.5,0,0,0.897662,0.884820,-0.012842,0.003594,-0.014206,0.156703,0.000,0.885622,0.886670,0.001048,0.005824,-0.000886,0.095878,0.500,0.884629,0.886961,0.002332,0.007972,-0.000071,0.102191,0.500
1884,camera,3733375,data/1_2024/shard-000477.tar,256x256,vertical,1.2071,0.906,0.3761,-14.5,0,0,0.773597,0.773391,-0.000206,-0.000272,-0.000852,0.021664,0.000,0.774198,0.774296,0.000098,-0.000171,-0.000298,0.018572,0.250,0.772797,0.772665,-0.000132,0.000445,0.000122,0.020993,0.250
1885,camera,6849375,data/1_2024/shard-000477.tar,256x256,vertical,1.2103,2.344,0.1849,-37.5,0,0,0.558009,0.556484,-0.001524,-0.000525,0.003970,0.063713,0.000,0.553132,0.553494,0.000362,-0.001154,0.003424,0.036875,0.000,0.552625,0.553518,0.000893,-0.000519,0.002575,0.040722,0.000
1886,camera,5765375,data/1_2024/shard-000477.tar,256x256,vertical,1.1405,1.406,0.2078,-22.5,0,0,0.364983,0.363087,-0.001896,-0.004005,0.009072,0.055185,0.250,0.360996,0.361526,0.000530,-0.003856,0.003056,0.045800,0.250,0.362411,0.361860,-0.000551,-0.003440,0.001497,0.043705,0.250
1887,camera,8123375,data/1_2024/shard-000477.tar,256x256,vertical,1.1875,0.281,0.5429,4.5,0,0,0.191202,0.192200,0.000998,-0.000015,0.002346,0.014828,0.250,0.190868,0.191637,0.000768,0.000240,0.000945,0.010971,0.250,0.190270,0.190238,-0.000033,0.000046,0.000568,0.009757,0.250
1888,camera,8334375,data/1_2024/shard-000477.tar,256x256,vertical,1.1541,0.781,0.6471,12.5,0,0,0.666954,0.663916,-0.003037,-0.001594,0.005528,0.043835,0.250,0.671472,0.664015,-0.007457,-0.005139,-0.000650,0.048690,0.250,0.671060,0.663749,-0.007311,-0.005251,-0.000931,0.046385,0.250
1889,camera,7204375,data/1_2024/shard-000477.tar,256x256,vertical,1.1891,2.000,0.8019,32.0,0,0,0.534918,0.532605,-0.002312,-0.000758,0.000023,0.061172,0.250,0.529107,0.531160,0.002052,0.003735,0.005524,0.052843,0.750,0.529382,0.531463,0.002080,0.002225,0.004599,0.048014,0.750
1890,camera,594375,data/1_2024/shard-000477.tar,256x256,vertical,1.1659,1.688,0.2065,-27.0,0,0,0.424089,0.422546,-0.001543,-0.001443,-0.001829,0.079161,0.250,0.423812,0.420604,-0.003207,0.001637,-0.002411,0.062468,0.000,0.421511,0.416433,-0.005078,0.000559,-0.004721,0.064787,0.250
1891,camera,6564375,data/1_2024/shard-000477.tar,256x256,vertical,1.1776,0.719,0.6162,11.5,0,0,0.831772,0.831463,-0.000309,-0.000641,-0.000337,0.029586,0.500,0.831043,0.831391,0.000349,0.000369,-0.000592,0.026364,0.750,0.828210,0.829177,0.000967,0.000868,-0.001007,0.028638,0.750
1892,camera,1692375,data/1_2024/shard-000477.tar,256x256,horizontal,1.1792,0.812,0.6300,13.0,0,0,0.682822,0.682798,-0.000024,0.000436,0.000218,0.038138,0.250,0.683877,0.684172,0.000295,0.000524,0.001024,0.032025,0.250,0.683943,0.684038,0.000096,-0.000015,-0.000256,0.031598,0.250
1893,camera,5518375,data/1_2024/shard-000477.tar,256x256,vertical,1.1891,0.125,0.5189,2.0,0,0,0.454676,0.458424,0.003748,-0.000103,0.006240,0.007106,0.500,0.452091,0.456450,0.004358,-0.000018,0.003962,0.005534,0.250,0.452913,0.456680,0.003767,0.000064,0.002290,0.005218,0.500
1894,camera,5335375,data/1_2024/shard-000477.tar,256x256,vertical,1.1891,2.812,0.0755,-45.0,0,0,0.324529,0.323367,-0.001163,-0.000056,0.001527,0.066218,0.250,0.321017,0.322872,0.001855,0.001680,-0.000226,0.036502,0.250,0.322144,0.324024,0.001880,0.001418,-0.000226,0.035650,0.250
1895,camera,2975375,data/1_2024/shard-000477.tar,256x256,vertical,1.1891,2.000,0.8019,32.0,0,0,0.771925,0.777559,0.005634,0.009139,0.000037,0.130037,0.500,0.771912,0.779758,0.007846,0.007631,0.000088,0.115209,0.500,0.768763,0.776987,0.008223,0.006763,-0.000020,0.112969,0.500
